"","kunta","vuosi","prod1","nobs"
"1472","623",2017,2.03073926551573,820
"1473","624",2017,2.14770678411598,1118
"1474","625",2017,1.8058251267982,613
"1475","626",2017,1.54574903103323,1083
"1476","630",2017,0.79666754049883,290
"1477","631",2017,2.06088730476894,405
"1478","635",2017,2.13798649373608,1787
"1479","636",2017,2.31385494894497,2667
"1480","638",2017,2.1199462608118,11647
"1481","678",2017,1.44831599689816,3634
"1482","680",2017,1.43121667753373,5316
"1483","681",2017,2.11898903430785,1114
"1484","683",2017,1.72823131136282,966
"1485","684",2017,1.41085968921472,7854
"1486","686",2017,1.73753893920457,928
"1487","687",2017,1.66193321569697,347
"1488","689",2017,2.62370908375428,808
"1489","691",2017,1.06400494447964,710
"1490","694",2017,1.53976570349894,5635
"1491","697",2017,2.02675964134368,323
"1492","698",2017,1.44624484387877,11383
"1493","700",2017,4.84483425336199,1038
"1494","702",2017,2.26423769943978,1288
"1495","704",2017,2.2886684450627,1619
"1496","707",2017,1.96876555052948,618
"1497","710",2017,2.53165356016471,7661
"1498","729",2017,2.00041349354706,2216
"1499","732",2017,1.50402640082845,693
"1500","734",2017,1.976994024474,13797
"1501","736",2017,1.76708253447341,379
"1502","738",2017,2.16824698449407,974
"1503","739",2017,1.34893599198782,897
"1504","740",2017,1.4307413819779,6690
"1505","742",2017,1.71766744157832,178
"1506","743",2017,1.52171007003799,14274
"1507","746",2017,1.28981313519133,1142
"1508","747",2017,1.5558065440339,427
"1509","748",2017,1.37496634357586,1330
"1510","749",2017,1.34733551999473,3077
"1511","751",2017,2.09967867843054,548
"1512","753",2017,2.64733718062903,4580
"1513","755",2017,2.22498437306484,1441
"1514","758",2017,1.47950173579629,1897
"1515","759",2017,1.68853104161332,801
"1516","761",2017,2.32793552295834,2988
"1517","762",2017,1.1714188780264,969
"1518","765",2017,1.37338101637107,2544
"1519","766",2017,0.57811954355014,55
"1520","768",2017,1.53414095387899,677
"1521","771",2017,1.8553277072309,244
"1522","777",2017,1.42888199137698,1285
"1523","778",2017,1.38329040386886,1640
"1524","781",2017,1.33303283987801,1194
"1525","783",2017,1.67167276510514,1887
"1526","785",2017,1.32616429212754,623
"1527","790",2017,2.0382852825182,6662
"1528","791",2017,0.858530628537624,1634
"1529","831",2017,3.24758286997488,954
"1530","832",2017,1.33081464758565,702
"1531","833",2017,2.28862137597602,616
"1532","834",2017,2.30492049100245,1572
"1533","837",2017,1.7292721800964,43542
"1534","844",2017,2.83624622990701,402
"1535","845",2017,1.45655878750074,760
"1536","846",2017,1.96473771904166,1471
"1537","848",2017,1.51026126296814,1104
"1538","849",2017,1.05910271250198,1164
"1539","850",2017,2.21998045802653,405
"1540","851",2017,1.66881526888286,4385
"1541","853",2017,1.62753601047409,35457
"1542","854",2017,2.12599385822071,885
"1543","857",2017,1.69062600494251,530
"1544","858",2017,1.75895737790742,9413
"1545","859",2017,1.56867063965605,1134
"1546","886",2017,2.84050552806382,2505
"1547","887",2017,3.09415082923699,1384
"1548","889",2017,1.35560420217342,628
"1549","890",2017,1.64832474261913,365
"1550","892",2017,1.38575341892415,728
"1551","893",2017,1.03702353523496,2670
"1552","895",2017,1.51754471709015,4359
"1553","905",2017,1.25862320411555,12168
"1554","908",2017,2.07435189114969,3013
"1555","911",2017,1.22758437023743,250
"1556","915",2017,1.17598088886496,3764
"1557","918",2017,1.9576634952234,953
"1558","921",2017,1.46764287382343,522
"1559","922",2017,3.22826889355134,929
"1560","924",2017,0.938238591969635,998
"1561","925",2017,0.77694936166756,1113
"1562","927",2017,2.36835537165643,6381
"1563","931",2017,2.17664386247475,1797
"1564","934",2017,1.4239057161543,852
"1565","935",2017,1.03504429203493,936
"1566","936",2017,1.76914922662213,1838
"1567","941",2017,0.681875816629034,124
"1568","946",2017,1.72258699058991,2532
"1569","976",2017,1.34009853555783,1067
"1570","977",2017,1.21795015892781,3116
"1571","980",2017,2.10740070646475,6615
"1572","981",2017,2.56303324205217,686
"1573","989",2017,2.2442884389029,1683
"1574","992",2017,2.0434733506369,3057
"1575","ZZZ",2017,26.5432197388152,1460
"1576","005",2018,1.79703718280754,2928
"1577","009",2018,1.19712211693161,610
"1578","010",2018,1.32116979696734,3057
"1579","016",2018,2.23414058964854,2131
"1580","018",2018,2.53255728681959,1293
"1581","019",2018,1.81852846582329,1180
"1582","020",2018,2.1422545102491,3160
"1583","035",2018,2.70154166568303,215
"1584","043",2018,1.48199346461018,355
"1585","046",2018,1.58952444079478,354
"1586","047",2018,1.47458359555041,540
"1587","049",2018,1.53756403844975,49045
"1588","050",2018,1.79500635612921,3071
"1589","051",2018,2.20723928513681,1944
"1590","052",2018,1.21294148964521,1027
"1591","060",2018,2.67272647933978,584
"1592","061",2018,1.20337247546206,3935
"1593","062",2018,1.36194869332989,131
"1594","065",2018,2.48040546641459,142
"1595","069",2018,0.855655768946754,1576
"1596","071",2018,0.931339832799361,1599
"1597","072",2018,1.5742622268354,243
"1598","074",2018,1.54409078263393,402
"1599","075",2018,2.30764778608104,3732
"1600","076",2018,3.59137324307653,407
"1601","077",2018,2.74471765052505,1361
"1602","078",2018,2.07261255506047,1654
"1603","079",2018,1.4975914479434,1361
"1604","081",2018,1.84453655437173,1057
"1605","082",2018,2.50822146915047,2021
"1606","086",2018,2.18956533135394,1892
"1607","090",2018,1.70565471470504,932
"1608","091",2018,1.76841561006946,148313
"1609","092",2018,1.24666023135057,38148
"1610","097",2018,1.93020782574725,516
"1611","098",2018,2.00324651420738,4642
"1612","099",2018,1.81417894254719,648
"1613","102",2018,1.67687494489349,3670
"1614","103",2018,2.01144184049468,736
"1615","105",2018,0.983594759020077,516
"1616","106",2018,1.88110050258352,8756
"1617","108",2018,2.56206179803589,2411
"1618","109",2018,1.75420889923185,13843
"1619","111",2018,1.63881841105956,3605
"1620","139",2018,1.51989079048052,1468
"1621","140",2018,1.16409450094321,4233
"1622","142",2018,1.76396173403819,1678
"1623","143",2018,2.39565584483096,2140
"1624","145",2018,1.93524074386912,2896
"1625","146",2018,1.35034482105267,1150
"1626","148",2018,1.59385786655328,1676
"1627","149",2018,2.17643715260311,1724
"1628","151",2018,1.77836905836371,775
"1629","152",2018,1.61646352976005,1541
"1630","153",2018,1.72628293865904,4497
"1631","165",2018,1.64137441285147,2961
"1632","167",2018,1.38473249842468,13217
"1633","169",2018,2.33855376539124,1128
"1634","170",2018,1.2811984247184,1415
"1635","171",2018,1.21426323596005,1101
"1636","172",2018,2.19018911653562,1417
"1637","174",2018,4.66146282598949,NA
"1638","176",2018,2.05353942648674,1046
"1639","177",2018,1.63068286358738,626
"1640","178",2018,1.94619948082955,1919
"1641","179",2018,1.58973186762101,24150
"1642","181",2018,1.92523573705552,700
"1643","182",2018,1.85923540551976,4425
"1644","186",2018,2.33580194813655,7114
"1645","200",2018,3.74924342070047,290
"1646","202",2018,2.13093077348378,6527
"1647","204",2018,1.28723234508513,622
"1648","205",2018,1.15163861462673,5596
"1649","208",2018,1.00231244229011,3623
"1650","211",2018,2.31709891997242,6003
"1651","213",2018,1.84157607837988,1584
"1652","214",2018,1.80473050014135,3478
"1653","216",2018,1.3467065758185,388
"1654","217",2018,1.27197746521038,1531
"1655","218",2018,1.4126200543788,586
"1656","224",2018,2.01764289609969,1783
"1657","226",2018,1.46355563956475,1184
"1658","230",2018,1.63544519118391,970
"1659","231",2018,1.44920366416953,319
"1660","232",2018,1.77343496861546,4133
"1661","233",2018,1.89127699487039,5703
"1662","235",2018,3.03394399631531,1694
"1663","236",2018,0.794548224167525,1389
"1664","239",2018,1.81179622312642,483
"1665","240",2018,1.22520868962389,3232
"1666","241",2018,1.31529560832976,1465
"1667","244",2018,1.32774306164589,3004
"1668","245",2018,1.59597757256034,5730
"1669","249",2018,2.20092464787952,2176
"1670","250",2018,1.6635415103935,687
"1671","256",2018,0.78244309377732,411
"1672","257",2018,2.08426591660694,7051
"1673","260",2018,1.90405703390111,2667
"1674","261",2018,1.59141565047812,2000
"1675","263",2018,0.945434782507932,2199
"1676","265",2018,1.28983860844656,284
"1677","271",2018,2.26525103619726,1983
"1678","272",2018,1.39255513509226,9443
"1679","273",2018,1.46936075737742,1307
"1680","275",2018,2.11738647949578,702
"1681","276",2018,2.56066395741836,2059
"1682","280",2018,1.41441152361133,916
"1683","284",2018,2.88102385683744,1038
"1684","285",2018,1.65672066215508,8746
"1685","286",2018,1.79076758857731,15636
"1686","287",2018,1.51856375732052,2228
"1687","288",2018,1.25703522176559,2111
"1688","290",2018,1.12210428014518,1557
"1689","291",2018,1.63763544599915,729
"1690","295",2018,2.49083088113363,117
"1691","297",2018,1.28366388933152,21208
"1692","300",2018,1.76522096775517,1178
"1693","301",2018,2.0037838139271,6023
"1694","304",2018,2.23937911831204,463
"1695","305",2018,1.26488299747739,3789
"1696","309",2018,1.18345992345144,1180
"1697","312",2018,1.88984440014621,401
"1698","316",2018,2.75720631963145,1170
"1699","317",2018,0.784660598847157,835
"1700","318",2018,1.07326372748459,86
"1701","320",2018,1.31596598861882,1437
"1702","322",2018,2.15621812366978,2227
"1703","398",2018,1.6813849409077,22290
"1704","399",2018,2.39687871282467,1671
"1705","400",2018,1.6318170495948,2809
"1706","402",2018,1.64501044634632,2218
"1707","403",2018,1.80492150860409,968
"1708","405",2018,1.62989304650111,14028
"1709","407",2018,1.85589626590446,972
"1710","408",2018,2.36041074800903,4041
"1711","410",2018,2.20007102475061,3396
"1712","416",2018,2.38970451616311,570
"1713","417",2018,2.87989100717107,412
"1714","418",2018,1.65731490478666,4768
"1715","420",2018,1.74984250862197,1966
"1716","421",2018,1.1004798350925,322
"1717","422",2018,1.23865194665283,2012
"1718","423",2018,2.18299499191626,4864
"1719","425",2018,1.57958417350409,1337
"1720","426",2018,1.57580027133306,2369
"1721","430",2018,1.54254510516688,4722
"1722","433",2018,2.32166825285074,2076
"1723","434",2018,2.40043179390657,3910
"1724","435",2018,1.84068749878057,230
"1725","436",2018,1.20605015785812,408
"1726","438",2018,2.37688487653337,84
"1727","440",2018,1.96981617500974,603
"1728","441",2018,1.58113394353525,1245
"1729","444",2018,2.09489579526599,9880
"1730","445",2018,2.31938171478045,4002
"1731","475",2018,1.73322548734237,1466
"1732","478",2018,1.29449897551592,3489
"1733","480",2018,2.0055022240922,705
"1734","481",2018,2.36152647391983,1999
"1735","483",2018,0.704796275684372,255
"1736","484",2018,1.47018030660165,781
"1737","489",2018,2.36583338880563,531
"1738","491",2018,1.72965552040334,11013
"1739","494",2018,1.44342428164689,1516
"1740","495",2018,1.58540668603212,374
"1741","498",2018,3.04081060754758,753
"1742","499",2018,2.84207336888014,4288
"1743","500",2018,2.05345433311163,1872
"1744","503",2018,2.31678800884614,2213
"1745","504",2018,1.7048907611875,532
"1746","505",2018,2.02253044275338,4521
"1747","507",2018,1.92488638970337,1549
"1748","508",2018,1.66458395112459,2084
"1749","529",2018,2.35944105894454,4412
"1750","531",2018,2.07333427025387,1171
"1751","535",2018,0.904265921752971,2204
"1752","536",2018,2.29750066165572,5560
"1753","538",2018,3.40828665470627,1139
"1754","541",2018,1.19379463708777,1820
"1755","543",2018,1.90343813334836,8553
"1756","545",2018,2.01174055420659,4007
"1757","560",2018,2.03386062588427,4120
"1758","561",2018,1.70370338214749,507
"1759","562",2018,2.27430156915088,2332
"1760","563",2018,1.08168194548242,1511
"1761","564",2018,1.30322391951768,31756
"1762","576",2018,1.78434713118247,772
"1763","577",2018,1.85236795897556,2370
"1764","578",2018,1.29629678650815,638
"1765","580",2018,1.54872858337155,1351
"1766","581",2018,1.93274827702805,2043
"1767","583",2018,1.41886322736896,288
"1768","584",2018,1.16811028083931,724
"1769","588",2018,1.38031587113202,581
"1770","592",2018,2.71003703857619,773
"1771","593",2018,1.96135343274477,3788
"1772","595",2018,1.63251762795223,1140
"1773","598",2018,1.31664301668819,4002
"1774","599",2018,1.44818268023742,2776
"1775","601",2018,1.74044552182262,1200
"1776","604",2018,1.46558811934203,4059
"1777","607",2018,1.41378169181697,1082
"1778","608",2018,2.90807263259572,549
"1779","609",2018,1.81134969634616,16464
"1780","611",2018,2.40160316082835,1210
"1781","614",2018,0.840246950259551,729
"1782","615",2018,1.82377457343787,1589
"1783","616",2018,1.88669707947489,692
"1784","619",2018,1.70693186701691,1146
"1785","620",2018,0.920996626762725,526
"1786","623",2018,1.99981228885533,791
"1787","624",2018,2.18668318172204,1108
"1788","625",2018,1.59874164945771,657
"1789","626",2018,1.71230497803674,1173
"1790","630",2018,0.473960110027657,283
"1791","631",2018,1.54025357977872,415
"1792","635",2018,2.27269977505944,1849
"1793","636",2018,2.49458235974343,2705
"1794","638",2018,2.1196270089075,11652
"1795","678",2018,1.54193404429601,3796
"1796","680",2018,1.36624474805146,5541
"1797","681",2018,1.69179944348971,1090
"1798","683",2018,1.7975454071031,947
"1799","684",2018,1.52901650739342,7455
"1800","686",2018,1.39941070332594,928
"1801","687",2018,1.46333352316288,363
"1802","689",2018,3.0148155982351,659
"1803","691",2018,1.07968655657156,762
"1804","694",2018,1.76851110273801,5059
"1805","697",2018,2.70843001444105,279
"1806","698",2018,1.4587219421158,11797
"1807","700",2018,4.41155533944503,1031
"1808","702",2018,1.97449194253126,1283
"1809","704",2018,2.10658719586628,1689
"1810","707",2018,1.44252760880843,606
"1811","710",2018,2.65500248263627,7382
"1812","729",2018,2.12237366055396,2344
"1813","732",2018,1.71886693439488,740
"1814","734",2018,2.0013591191616,13708
"1815","736",2018,1.91556919697216,357
"1816","738",2018,1.84092524731714,965
"1817","739",2018,1.2953727975275,937
"1818","740",2018,1.42255262879108,6965
"1819","742",2018,1.62041624794695,207
"1820","743",2018,1.51906507700151,14839
"1821","746",2018,1.07563494646867,1116
"1822","747",2018,2.03305490235172,429
"1823","748",2018,1.26733382270503,1387
"1824","749",2018,1.35726292156158,3113
"1825","751",2018,2.2131433297995,556
"1826","753",2018,2.58751568263725,4615
"1827","755",2018,2.24034309303458,1505
"1828","758",2018,1.43684746959453,1939
"1829","759",2018,1.76717844840377,775
"1830","761",2018,2.27624345897126,3181
"1831","762",2018,1.05287469751363,1042
"1832","765",2018,1.41872246201674,2630
"1833","766",2018,3.00885495815818,47
"1834","768",2018,1.4086707274137,712
"1835","771",2018,1.38850296116083,221
"1836","777",2018,1.38976511725051,1320
"1837","778",2018,1.43345087446259,1633
"1838","781",2018,1.17124768073694,1233
"1839","783",2018,1.64807636503642,1961
"1840","785",2018,1.3979558167517,618
"1841","790",2018,2.19873292666565,6454
"1842","791",2018,0.698860302594211,1601
"1843","831",2018,2.99222291412339,981
"1844","832",2018,1.11994880402515,695
"1845","833",2018,2.71131762927997,674
"1846","834",2018,2.17126609422968,1576
"1847","837",2018,1.72196750119124,43429
"1848","844",2018,2.92847186460234,413
"1849","845",2018,1.34745979532192,759
"1850","846",2018,1.90652280789222,1590
"1851","848",2018,1.4083330466941,1134
"1852","849",2018,1.32024372617312,1036
"1853","850",2018,2.22690890816945,444
"1854","851",2018,1.56793945670361,4451
"1855","853",2018,1.59981362437798,36803
"1856","854",2018,2.01672216537814,920
"1857","857",2018,1.84645522424421,564
"1858","858",2018,1.7538067090722,9568
"1859","859",2018,1.43845623731882,1121
"1860","886",2018,2.36775101147582,2563
"1861","887",2018,2.4893404680213,1384
"1862","889",2018,1.6434246450549,672
"1863","890",2018,1.7980776665297,370
"1864","892",2018,1.57700626952007,737
"1865","893",2018,1.11471688139684,2672
"1866","895",2018,1.73531633703064,3862
"1867","905",2018,1.33089910905202,11857
"1868","908",2018,2.20881281249051,3067
"1869","911",2018,1.29712086595162,280
"1870","915",2018,1.10097752931785,3743
"1871","918",2018,1.95140699053332,965
"1872","921",2018,2.17020247202346,578
"1873","922",2018,3.21666182784915,972
"1874","924",2018,1.00132389703605,992
"1875","925",2018,0.700604330907759,1137
"1876","927",2018,2.456392741799,6306
"1877","931",2018,1.86871422846462,1674
"1878","934",2018,1.43372677098814,856
"1879","935",2018,1.00183812866887,984
"1880","936",2018,1.64102950274433,1881
"1881","941",2018,0.795084250777843,130
"1882","946",2018,1.61767273255448,2601
"1883","976",2018,1.33097417997914,1097
"1884","977",2018,1.16528826851297,3197
"1885","980",2018,2.21698341754265,6835
"1886","981",2018,2.17566630479166,687
"1887","989",2018,2.19951081840534,1678
"1888","992",2018,1.87213677484061,3077
"1889","ZZZ",2018,34.6511868342275,1780
"1890","005",2019,1.95463681540955,2943
"1891","009",2019,1.38448208673372,608
"1892","010",2019,1.49245786186438,3141
"1893","016",2019,2.2570380078725,2156
"1894","018",2019,3.13367672362304,1290
"1895","019",2019,1.88063184541558,1144
"1896","020",2019,2.30902154534785,3176
"1897","035",2019,2.30731469781074,230
"1898","043",2019,1.58744851835602,369
"1899","046",2019,1.34543397269873,408
"1900","047",2019,1.45187599309228,540
"1901","049",2019,1.55115827417941,49567
"1902","050",2019,1.77594931008547,3094
"1903","051",2019,2.33296082877794,2002
"1904","052",2019,1.21185477161393,990
"1905","060",2019,2.56340644441586,663
"1906","061",2019,1.22306160404928,3983
"1907","062",2019,1.5965098787667,149
"1908","065",2019,2.10067576476113,150
"1909","069",2019,1.05828259972408,1632
"1910","071",2019,0.953673729515912,1587
"1911","072",2019,1.64069725949868,240
"1912","074",2019,2.57415484695233,441
"1913","075",2019,2.39342678785684,3739
"1914","076",2019,3.58847175854708,427
"1915","077",2019,2.75497396244659,1392
"1916","078",2019,2.13163631296331,1678
"1917","079",2019,1.73840157936957,1388
"1918","081",2019,1.8691907092582,1035
"1919","082",2019,2.59499450170137,1956
"1920","086",2019,2.18308735554828,1920
"1921","090",2019,1.82008141551403,884
"1922","091",2019,1.80727369601075,150675
"1923","092",2019,1.26311858399917,38677
"1924","097",2019,2.30483185962855,574
"1925","098",2019,2.03129509351567,4743
"1926","099",2019,1.99983733576124,649
"1927","102",2019,1.94117234545141,3719
"1928","103",2019,2.23003885320382,745
"1929","105",2019,1.0649570433631,509
"1930","106",2019,1.92192824315898,8714
"1931","108",2019,2.85529783030576,2440
"1932","109",2019,1.91652882682918,13958
"1933","111",2019,1.72390931804209,3670
"1934","139",2019,1.80684622687737,1520
"1935","140",2019,1.21395369129705,4282
"1936","142",2019,1.78066342792669,1728
"1937","143",2019,2.42582700058689,2176
"1938","145",2019,2.14788514504913,2930
"1939","146",2019,1.36367323522592,1121
"1940","148",2019,1.51693721447336,1692
"1941","149",2019,2.38996251090083,1725
"1942","151",2019,2.19267511176823,804
"1943","152",2019,2.18035439537927,1648
"1944","153",2019,1.77340925042348,4443
"1945","165",2019,1.78416182219026,2904
"1946","167",2019,1.40839885618753,13108
"1947","169",2019,2.21675989179752,1140
"1948","170",2019,1.2353867631164,1512
"1949","171",2019,1.21756951253001,1142
"1950","172",2019,2.1935329129642,1450
"1951","174",2019,1.97974982916159,NA
"1952","176",2019,1.64079877176018,997
"1953","177",2019,2.10925925450137,671
"1954","178",2019,1.95046570963871,1877
"1955","179",2019,1.64302386958837,24412
"1956","181",2019,1.85690035537836,735
"1957","182",2019,1.73543688317573,4473
"1958","186",2019,2.3235627097025,7131
"1959","200",2019,9.82828800951364,319
"1960","202",2019,2.18601605541371,6578
"1961","204",2019,1.49875476284035,614
"1962","205",2019,1.20846348768327,5508
"1963","208",2019,1.02899741628914,3655
"1964","211",2019,2.46255514542322,6038
"1965","213",2019,1.8677620648444,1563
"1966","214",2019,1.84570434294444,3536
"1967","216",2019,1.15000060294571,379
"1968","217",2019,1.21045989458474,1557
"1969","218",2019,1.70283251480802,615
"1970","224",2019,1.96510170781039,1770
"1971","226",2019,1.8515781700915,1175
"1972","230",2019,1.68460864886974,963
"1973","231",2019,1.5626482277771,304
"1974","232",2019,1.96666334707142,4197
"1975","233",2019,2.00460577006234,5783
"1976","235",2019,2.96465788515099,1707
"1977","236",2019,0.921160154377852,1396
"1978","239",2019,2.28210140548603,513
"1979","240",2019,1.23269326900999,3194
"1980","241",2019,1.34862341990101,1465
"1981","244",2019,1.20069721623427,3015
"1982","245",2019,1.76349879043109,5797
"1983","249",2019,2.19956976955323,2197
"1984","250",2019,1.94777930649937,701
"1985","256",2019,1.05698353063244,462
"1986","257",2019,2.26903466249369,7200
"1987","260",2019,1.90120454392884,2769
"1988","261",2019,1.69763042501293,2056
"1989","263",2019,1.17152838449098,2335
"1990","265",2019,1.00258307234338,261
"1991","271",2019,2.18480548867455,1908
"1992","272",2019,1.50195580520549,9496
"1993","273",2019,1.40634217093301,1321
"1994","275",2019,1.97275227012328,726
"1995","276",2019,2.67818943765803,2063
"1996","280",2019,1.42351563363703,905
"1997","284",2019,2.79782911372911,1018
"1998","285",2019,1.72462699442319,8654
"1999","286",2019,1.73249181435666,15375
"2000","287",2019,1.43258115551045,2211
"2001","288",2019,1.33767985690679,2171
"2002","290",2019,1.2579969932272,1661
"2003","291",2019,1.72759838235681,724
"2004","295",2019,1.48139921787754,113
"2005","297",2019,1.33775473165179,21610
"2006","300",2019,2.16057811266577,1266
"2007","301",2019,2.08462355041974,5965
"2008","304",2019,1.61885627128688,422
"2009","305",2019,1.428587858518,3848
"2010","309",2019,1.58133570093627,1203
"2011","312",2019,2.20160443910519,399
"2012","316",2019,3.20777578991592,1210
"2013","317",2019,0.794394604768361,929
"2014","318",2019,0.96022597396186,89
"2015","320",2019,1.29989049573687,1378
"2016","322",2019,2.13027029317169,2320
"2017","398",2019,1.7846814525258,22298
"2018","399",2019,2.59875543001314,1760
"2019","400",2019,1.59279731166966,2778
"2020","402",2019,1.55219609901661,2247
"2021","403",2019,1.87371808861935,977
"2022","405",2019,1.70001022618117,13997
"2023","407",2019,1.52185670761808,941
"2024","408",2019,2.43550338193877,4123
"2025","410",2019,2.2333638645203,3383
"2026","416",2019,3.17238988708742,564
"2027","417",2019,3.7023641706081,421
"2028","418",2019,1.66877814938341,4773
"2029","420",2019,1.66865525205921,1910
"2030","421",2019,1.1079443614367,298
"2031","422",2019,1.3564774697942,2049
"2032","423",2019,2.0559000485185,4844
"2033","425",2019,1.86783939659025,1462
"2034","426",2019,1.71614081492713,2300
"2035","430",2019,1.76013429712456,4922
"2036","433",2019,2.13289797338593,2009
"2037","434",2019,2.33631376371184,3916
"2038","435",2019,1.52570276831239,232
"2039","436",2019,1.16325665771746,387
"2040","438",2019,0.817091738406738,93
"2041","440",2019,2.51469652715183,615
"2042","441",2019,1.81586180329289,1246
"2043","444",2019,2.27620458257046,9925
"2044","445",2019,2.51031572936654,4186
"2045","475",2019,1.992363161799,1562
"2046","478",2019,1.29955566266185,3474
"2047","480",2019,1.8272604383884,703
"2048","481",2019,2.70274529463147,2076
"2049","483",2019,1.51273609483116,254
"2050","484",2019,2.0999992905466,820
"2051","489",2019,2.06385599265577,552
"2052","491",2019,1.67923307125588,10925
"2053","494",2019,1.34067839280562,1514
"2054","495",2019,1.76543229400575,403
"2055","498",2019,3.22973634393843,769
"2056","499",2019,2.69387660343766,4337
"2057","500",2019,1.89601076988281,1894
"2058","503",2019,2.33604188152131,2245
"2059","504",2019,1.72298084987934,583
"2060","505",2019,2.07700447168828,4596
"2061","507",2019,2.04625481448421,1592
"2062","508",2019,1.6127709043451,2086
"2063","529",2019,2.33953528797726,4441
"2064","531",2019,2.36725064783215,1141
"2065","535",2019,1.12093723667597,2289
"2066","536",2019,2.30972724326918,5557
"2067","538",2019,3.39626435609325,1200
"2068","541",2019,1.21864364228411,1951
"2069","543",2019,1.99440217879504,8733
"2070","545",2019,2.08099427744375,4060
"2071","560",2019,2.00001598562297,4109
"2072","561",2019,1.63732862482828,538
"2073","562",2019,2.46428747858106,2399
"2074","563",2019,1.23086908833088,1500
"2075","564",2019,1.35647570244021,32163
"2076","576",2019,1.6848889728768,759
"2077","577",2019,2.03509153038958,2333
"2078","578",2019,1.26424708188339,636
"2079","580",2019,1.70005254316009,1378
"2080","581",2019,1.99028886724486,2029
"2081","583",2019,1.5281920169895,306
"2082","584",2019,1.09605680514149,737
"2083","588",2019,1.16476624956471,585
"2084","592",2019,3.03252085870094,794
"2085","593",2019,2.05984404578353,3839
"2086","595",2019,1.58522787676046,1096
"2087","598",2019,1.31817879980771,3916
"2088","599",2019,1.48086258659098,2876
"2089","601",2019,1.59379002852315,1194
"2090","604",2019,1.58670510591892,4197
"2091","607",2019,1.65825731585636,1072
"2092","608",2019,2.85373487045208,569
"2093","609",2019,1.91547298501411,16445
"2094","611",2019,2.69600114010326,1223
"2095","614",2019,0.874033217882487,774
"2096","615",2019,2.17431982866812,1716
"2097","616",2019,2.15963394023592,751
"2098","619",2019,1.72217931514608,1175
"2099","620",2019,0.947767405866255,564
"2100","623",2019,1.73073436575427,777
"2101","624",2019,2.49662975767495,1108
"2102","625",2019,1.59954081128918,673
"2103","626",2019,1.9195616428683,1158
"2104","630",2019,0.834754135929129,301
"2105","631",2019,2.22637035365266,423
"2106","635",2019,2.43375731215146,1855
"2107","636",2019,2.3818632423069,2810
"2108","638",2019,2.20091631608321,11835
"2109","678",2019,1.52358847594676,3825
"2110","680",2019,1.50474816782242,5552
"2111","681",2019,1.78650184776172,1147
"2112","683",2019,1.64060051870876,967
"2113","684",2019,1.53883048111107,7619
"2114","686",2019,1.95425676166537,959
"2115","687",2019,1.49502769568122,364
"2116","689",2019,2.90542593058812,633
"2117","691",2019,1.36516591432094,796
"2118","694",2019,1.73890243442593,4941
"2119","697",2019,1.82212287625018,289
"2120","698",2019,1.48616817208821,11809
"2121","700",2019,4.57212573267136,999
"2122","702",2019,1.94892324203885,1313
"2123","704",2019,2.1670006988312,1665
"2124","707",2019,1.58389207308533,600
"2125","710",2019,2.53511654960331,7387
"2126","729",2019,2.22245977415888,2317
"2127","732",2019,1.65982893434854,722
"2128","734",2019,2.05607654362056,13922
"2129","736",2019,2.39194753086022,421
"2130","738",2019,2.21486992895847,975
"2131","739",2019,1.41536654030531,908
"2132","740",2019,1.5221989887296,6908
"2133","742",2019,1.99590079174454,196
"2134","743",2019,1.63273268000168,15160
"2135","746",2019,1.31415642733058,1150
"2136","747",2019,2.35780754970757,441
"2137","748",2019,1.31230059993239,1376
"2138","749",2019,1.42391562024821,3212
"2139","751",2019,2.22825043779075,572
"2140","753",2019,2.86176284148258,4725
"2141","755",2019,2.53862004663214,1541
"2142","758",2019,1.34611198532424,1856
"2143","759",2019,1.97080113357178,799
"2144","761",2019,2.33295083082071,3166
"2145","762",2019,0.927060369010943,973
"2146","765",2019,1.29530435773868,2640
"2147","766",2019,4.01495451918928,56
"2148","768",2019,1.43836097373216,686
"2149","771",2019,2.12185585198062,268
"2150","777",2019,1.61587968225636,1348
"2151","778",2019,1.58624610596434,1725
"2152","781",2019,1.45226072999592,1220
"2153","783",2019,1.73596133226919,2033
"2154","785",2019,1.27471264190267,637
"2155","790",2019,2.21222243866953,6644
"2156","791",2019,0.839708849594217,1671
"2157","831",2019,2.9997355204887,942
"2158","832",2019,1.27769717189705,676
"2159","833",2019,2.63596007103756,693
"2160","834",2019,2.26433780470794,1615
"2161","837",2019,1.75670356415041,43508
"2162","844",2019,3.14786004504967,413
"2163","845",2019,1.31642172654255,800
"2164","846",2019,2.10289168710606,1597
"2165","848",2019,1.4606972658578,1193
"2166","849",2019,1.31630572665621,1052
"2167","850",2019,1.66458097034084,427
"2168","851",2019,1.66228166198305,4520
"2169","853",2019,1.62387414656959,36777
"2170","854",2019,1.98559957653095,888
"2171","857",2019,1.91822346111108,540
"2172","858",2019,1.84120642631291,9693
"2173","859",2019,1.44754910432102,1173
"2174","886",2019,2.71526872182143,2500
"2175","887",2019,2.47474803239524,1392
"2176","889",2019,1.46873485592425,653
"2177","890",2019,1.71169728608994,395
"2178","892",2019,1.69677415119654,761
"2179","893",2019,1.02216037934296,2746
"2180","895",2019,1.66377217248721,3821
"2181","905",2019,1.37171914963619,11925
"2182","908",2019,1.98469179380951,3059
