"","X.1","X","vuosi","toimiala","kokoluokka","y_min","y_25","y_median","y_75","y_max","y_mean","n"
"360",450,450,2021,"Terveys- ja sosiaalipalvelut","keskisuuri yritys",0.59956904952717,2.27315730337079,2.89177782488825,3.69746888018796,6.89101898280802,3.16528048912004,2150
"361",451,451,2013,"Kaivostoiminta ja louhinta","keskisuuri yritys",0.568010639515997,0.813810733052764,1.7806684701096,2.45362441922112,2.75145341849932,1.68867532250957,144
"362",452,452,2014,"Kaivostoiminta ja louhinta","keskisuuri yritys",0.240302538690491,0.972058982798419,1.07643678115935,2.39724241656599,2.78491048871095,1.54216902489217,143
"363",453,453,2015,"Kaivostoiminta ja louhinta","keskisuuri yritys",0.582312795640491,0.939881563353243,1.06880011328172,2.25843950660792,3.1343511937512,1.55958248113581,140
"364",454,454,2016,"Kaivostoiminta ja louhinta","keskisuuri yritys",0.696963885845877,0.757846829169514,1.05290623662957,2.22407182102283,2.44700033303408,1.43567036815198,141
"365",455,455,2017,"Kaivostoiminta ja louhinta","keskisuuri yritys",0.792521106988822,1.03550353097302,1.52185622413608,2.21110439225169,2.24442133805492,1.52739436475195,131
"366",456,456,2018,"Kaivostoiminta ja louhinta","keskisuuri yritys",0.0664312258314747,0.956866618522085,1.20013906911517,1.36605742909094,2.28904998695412,1.2837745028972,104
"367",457,457,2019,"Kaivostoiminta ja louhinta","keskisuuri yritys",0.298814792642814,0.735084241599421,1.24618787007878,2.02768334216381,2.32281046396674,1.26945197021253,88
"368",458,458,2020,"Kaivostoiminta ja louhinta","keskisuuri yritys",0.803873366041247,0.974133383490403,1.16324402003241,1.91884914442059,2.73965831519231,1.46058127377561,84
"369",459,459,2021,"Kaivostoiminta ja louhinta","keskisuuri yritys",0.75832701318892,1.07136800395371,1.22654989191882,1.55059386908629,2.45931673783826,1.34777671340382,88
"370",460,460,2013,"Informaatio ja viestintä","keskisuuri yritys",0.0645650828135954,0.794957878842455,1.44426574223228,2.59940609108543,5.92858482017311,1.79627645407729,1922
"371",461,461,2014,"Informaatio ja viestintä","keskisuuri yritys",0.0507748454035988,0.842096369690781,1.5684085293821,2.33847736702459,5.73847380357552,1.78929535707577,1925
"372",462,462,2015,"Informaatio ja viestintä","keskisuuri yritys",0.0633215710414911,0.723734914970157,1.4664198677484,2.27211276113013,3.91672484502276,1.58343933349416,2201
"373",463,463,2016,"Informaatio ja viestintä","keskisuuri yritys",0.0799562085124494,0.851849048514315,1.65802405352019,2.41825257636729,8.11472047590551,1.93175168054276,2330
"374",464,464,2017,"Informaatio ja viestintä","keskisuuri yritys",0.0948993184039032,0.865031162498199,1.74322277006592,2.32396869938584,10.5822242676751,1.95342994579351,2541
"375",465,465,2018,"Informaatio ja viestintä","keskisuuri yritys",0.103609358468983,0.847148479669567,1.42511246075161,2.25747371293567,4.62466487510979,1.68685591514243,2673
"376",466,466,2019,"Informaatio ja viestintä","keskisuuri yritys",0.0919034860540807,0.917015131949576,1.6629359290183,2.35078874126751,5.22580959930288,1.86064445100614,2745
"377",467,467,2020,"Informaatio ja viestintä","keskisuuri yritys",0.111855644437445,0.836140187758437,1.46688843822457,2.20376710920083,4.63408836339671,1.65816891968241,2632
"378",468,468,2021,"Informaatio ja viestintä","keskisuuri yritys",0.106460752486676,0.830544287583361,1.48449087645285,2.32350285074371,4.20885086867321,1.78774709878691,2441
"379",469,469,2013,"Hallinto- ja tukipalvelutoiminta","keskisuuri yritys",0.430420923119083,1.60638833249018,3.01464088063262,4.28907206882668,8.5840620777661,3.22018184650176,2272
"380",470,470,2014,"Hallinto- ja tukipalvelutoiminta","keskisuuri yritys",0.184743873622042,1.48722779383193,3.22798140105734,4.702648953229,7.28866827784491,3.24040869408189,2210
"381",471,471,2015,"Hallinto- ja tukipalvelutoiminta","keskisuuri yritys",0.244179877336494,1.67562429465147,3.32410440453955,4.44369283215742,7.98877925889163,3.2782563393884,2463
"382",472,472,2016,"Hallinto- ja tukipalvelutoiminta","keskisuuri yritys",0.795717476606715,1.86661574517395,3.06442516345395,4.16950836758295,8.28220558361947,3.33928353531492,2837
"383",473,473,2017,"Hallinto- ja tukipalvelutoiminta","keskisuuri yritys",0.385723416380028,1.38801797265463,2.79913768503783,3.98746918812626,7.29828427052118,2.92675357795746,3359
"384",474,474,2018,"Hallinto- ja tukipalvelutoiminta","keskisuuri yritys",0.47989409828959,1.61795408168139,3.21960580118238,3.88697239621038,7.72589617276867,3.10894824871443,3205
"385",475,475,2019,"Hallinto- ja tukipalvelutoiminta","keskisuuri yritys",0.669236910774481,1.44450766624103,3.29662231255594,4.42621120753409,7.89504093256787,3.60746306858697,3278
